6025, 867071102,2.431695184, 0.028331704, 2390, 66,1,NEVER
6117, 867071102,2.704266277, 0.044954418, 2390, 67,1,NEVER
6209, 867071102,2.857958263, 0.02949209, 2390, 68,1,NEVER
6299, 867071102,1.529912528, 0.000371964, 2390, 69,1,NEVER
6390, 867071102,0.77407585, -0.03005691, 2390, 70,1,NEVER
6482, 867071102,0.739992125, -0.031812559, 2390, 71,1,NEVER
6574, 867071102,0.705420597, -0.026576581, 2390, 72,1,NEVER
6664, 867071102,0.694647461, 0.007855014, 2390, 73,1,NEVER
6755, 867071102,0.732261593, 0.014830443, 2390, 74,1,NEVER
6847, 867071102,0.691834363, 0.011880443, 2390, 75,1,NEVER
6939, 867071102,0.686615939, 0.006511727, 2390, 76,1,NEVER
7030, 867071102,0.718003543, 0.009274246, 2390, 77,1,NEVER
7121, 867071102,0.698207683, 0.012880104, 2390, 78,1,NEVER
7213, 867071102,0.721727848, -0.001674064, 2390, 79,1,NEVER
90, 019411107,0.353786274, 0, 3540, 1,1,NEVER
181, 019411107,0.312057443, 0, 3540, 2,1,NEVER
273, 019411107,0.314265626, 0, 3540, 3,1,NEVER
365, 019411107,0.367871412, 0, 3540, 4,1,NEVER
455, 019411107,0.37028445, 0, 3540, 5,1,NEVER
546, 019411107,0.357493078, 0, 3540, 6,1,NEVER
638, 019411107,0.350536964, 0, 3540, 7,1,NEVER
730, 019411107,0.40387203, 0, 3540, 8,1,NEVER
820, 019411107,0.385428292, 0, 3540, 9,1,NEVER
911, 019411107,0.381685069, 0, 3540, 10,1,NEVER
1003, 019411107,0.369042751, 0, 3540, 11,1,NEVER
1095, 019411107,0.360481639, 0, 3540, 12,1,NEVER
1186, 019411107,0.460367878, 0, 3540, 13,1,NEVER
1277, 019411107,0.427621829, 0, 3540, 14,1,NEVER
1369, 019411107,0.47947662, 0, 3540, 15,1,NEVER
1461, 019411107,0.45100634, 0, 3540, 16,1,NEVER
1551, 019411107,0.534032702, 0, 3540, 17,1,NEVER
1642, 019411107,0.481551972, 0, 3540, 18,1,NEVER
1734, 019411107,0.465220351, 0, 3540, 19,1,NEVER
1826, 019411107,0.493755577, 0, 3540, 20,1,NEVER
1916, 019411107,0.708688943, 0, 3540, 21,1,NEVER
2007, 019411107,0.531791512, 0, 3540, 22,1,NEVER
2099, 019411107,0.533551772, 0, 3540, 23,1,NEVER
2191, 019411107,0.561391941, 0, 3540, 24,1,NEVER
2281, 019411107,0.648588758, 0, 3540, 25,1,NEVER
2372, 019411107,0.532497072, 0, 3540, 26,1,NEVER
2464, 019411107,0.537229345, 0, 3540, 27,1,NEVER
2556, 019411107,0.460439603, 0, 3540, 28,1,NEVER
2647, 019411107,0.485934134, 0.016258838, 3540, 29,1,NEVER
2738, 019411107,0.493252807, 0.021903135, 3540, 30,1,NEVER
2830, 019411107,0.467074465, 0.019641153, 3540, 31,1,NEVER
2922, 019411107,0.478563117, 0.019613914, 3540, 32,1,NEVER
3012, 019411107,0.512539604, 0.025765997, 3540, 33,1,NEVER
3103, 019411107,0.515391642, 0.018062726, 3540, 34,1,NEVER
3195, 019411107,0.485066296, 0.011019967, 3540, 35,1,NEVER
3287, 019411107,0.516079296, -0.005662686, 3540, 36,1,NEVER
3377, 019411107,0.486687952, 0.02643618, 3540, 37,1,NEVER
3468, 019411107,0.505424652, 0.020628906, 3540, 38,1,NEVER
3560, 019411107,0.444612166, 0.011403371, 3540, 39,1,NEVER
3652, 019411107,0.475124708, -0.003574305, 3540, 40,1,NEVER
3742, 019411107,0.483689251, 0.026860172, 3540, 41,1,NEVER
3833, 019411107,0.532959162, 0.008184354, 3540, 42,1,NEVER
3925, 019411107,0.507566864, -0.001924193, 3540, 43,1,NEVER
4017, 019411107,0.514063095, -0.014168876, 3540, 44,1,NEVER
4108, 019411107,0.478964572, 0.021374735, 3540, 45,1,NEVER
4199, 019411107,0.475742927, 0.014919583, 3540, 46,1,NEVER
4291, 019411107,0.495239415, 0.004016826, 3540, 47,1,NEVER
4383, 019411107,0.536821289, 0.003594367, 3540, 48,1,NEVER
4473, 019411107,0.651484818, 0.027017818, 3540, 49,1,NEVER
4564, 019411107,0.809245734, 0.035790756, 3540, 50,1,NEVER
4656, 019411107,0.764257711, 0.025889838, 3540, 51,1,NEVER
4748, 019411107,0.792296324, -0.000348886, 3540, 52,1,NEVER
4838, 019411107,0.782618736, 0.050767443, 3540, 53,1,NEVER
4929, 019411107,0.79958751, 0.060588887, 3540, 54,1,NEVER
5113, 019411107,0.826161561, 0.021327754, 3540, 56,1,NEVER
5203, 019411107,0.783779291, 0.043266726, 3540, 57,1,NEVER
5294, 019411107,0.803678566, 0.052375532, 3540, 58,1,NEVER
5386, 019411107,0.912566023, 0.04528958, 3540, 59,1,NEVER
31, 019519008,0.376665646, 0.072615675, 5311, 1,1,NEVER
120, 019519008,0.258418241, 0.025305059, 5311, 2,1,NEVER
212, 019519008,0.283997671, 0.021326159, 5311, 3,1,NEVER
304, 019519008,0.335772972, 0.025354503, 5311, 4,1,NEVER
396, 019519008,0.42681702, 0.066849047, 5311, 5,1,NEVER
485, 019519008,0.305500403, 0.021754759, 5311, 6,1,NEVER
577, 019519008,0.235311721, 0.021804927, 5311, 7,1,NEVER
669, 019519008,0.294134373, 0.028125076, 5311, 8,1,NEVER
761, 019519008,0.45007774, 0.073312538, 5311, 9,1,NEVER
850, 019519008,0.325043378, 0.02913614, 5311, 10,1,NEVER
942, 019519008,0.361896706, 0.033033091, 5311, 11,1,NEVER
1034, 019519008,0.352468824, 0.032197346, 5311, 12,1,NEVER
1126, 019519008,0.464536028, 0.076457442, 5311, 13,1,NEVER
1216, 019519008,0.273291044, 0.028843866, 5311, 14,1,NEVER
1308, 019519008,0.293667994, 0.0323482, 5311, 15,1,NEVER
1400, 019519008,0.347731259, 0.030149872, 5311, 16,1,NEVER
90, 019645506,0.307901689, 0, 1381, 1,1,NEVER
181, 019645506,0.255438664, 0, 1381, 2,1,NEVER
273, 019645506,0.194035023, 0, 1381, 3,1,NEVER
365, 019645506,0.290104779, 0, 1381, 4,1,NEVER
455, 019645506,0.182984221, 0, 1381, 5,1,NEVER
9221, 019645506,1.315367038, 0.047888143, 1381, 101,1,NEVER
9312, 019645506,1.194866496, 0.073348867, 1381, 102,1,NEVER
9404, 019645506,0.793168268, 0.046887335, 1381, 103,1,NEVER
9496, 019645506,0.978590145, 0.034932392, 1381, 104,1,NEVER
9586, 019645506,0.884616754, 0.045541787, 1381, 105,1,NEVER
9677, 019645506,1.061635232, 0.053756256, 1381, 106,1,NEVER
9769, 019645506,0.951615275, 0.044404738, 1381, 107,1,NEVER
9861, 019645506,0.798236413, 0.033622347, 1381, 108,1,NEVER
9952, 019645506,0.766032524, 0.035650494, 1381, 109,1,NEVER
10043, 019645506,0.846215457, 0.039028426, 1381, 110,1,NEVER
10135, 019645506,0.69248296, 0.038897602, 1381, 111,1,NEVER
10227, 019645506,0.601255325, 0.036992668, 1381, 112,1,NEVER
10317, 019645506,0.523614903, 0.02627195, 1381, 113,1,NEVER
10408, 019645506,0.492037796, 0.008540843, 1381, 114,1,NEVER
10500, 019645506,0.60252178, 0.017857458, 1381, 115,1,NEVER
10592, 019645506,0.588059412, 0.019224149, 1381, 116,1,NEVER
10682, 019645506,0.628313172, 0.01929058, 1381, 117,1,NEVER
10773, 019645506,0.526437277, 0.023882677, 1381, 118,1,NEVER
10865, 019645506,0.654111908, 0.031375976, 1381, 119,1,NEVER
10957, 019645506,0.814693537, 0.011157842, 1381, 120,1,NEVER
516, 023395106,0.367391499, 0, 3714, 6,1,NEVER
516, 023395106,0.367391499, 0, 3714, 6,2,NEVER
608, 023395106,0.406544992, 0, 3714, 7,1,NEVER
608, 023395106,0.406544992, 0, 3714, 7,2,NEVER
699, 023395106,0.499022426, 0, 3714, 8,1,NEVER
699, 023395106,0.499022426, 0, 3714, 8,2,NEVER
789, 023395106,0.543869231, 0, 3714, 9,1,NEVER
789, 023395106,0.543869231, 0, 3714, 9,2,NEVER
881, 023395106,0.464635911, 0, 3714, 10,1,NEVER
881, 023395106,0.464635911, 0, 3714, 10,2,NEVER
973, 023395106,0.603112665, 0, 3714, 11,1,NEVER
973, 023395106,0.603112665, 0, 3714, 11,2,NEVER
1064, 023395106,0.759305909, 0, 3714, 12,1,NEVER
1064, 023395106,0.759305909, 0, 3714, 12,2,NEVER
1155, 023395106,0.788891728, 0, 3714, 13,1,NEVER
1155, 023395106,0.788891728, 0, 3714, 13,2,NEVER
1247, 023395106,0.814721194, 0, 3714, 14,1,NEVER
1247, 023395106,0.814721194, 0, 3714, 14,2,NEVER
1339, 023395106,0.941168646, 0, 3714, 15,1,NEVER
1339, 023395106,0.941168646, 0, 3714, 15,2,NEVER
1430, 023395106,0.730282396, 0.03933629, 3714, 16,1,NEVER
1430, 023395106,0.730282396, 0.03933629, 3714, 16,2,NEVER
1520, 023395106,0.693203414, 0.042960076, 3714, 17,1,NEVER
1520, 023395106,0.693203414, 0.042960076, 3714, 17,2,NEVER
1612, 023395106,0.541764796, 0.055314753, 3714, 18,1,NEVER
1612, 023395106,0.541764796, 0.055314753, 3714, 18,2,NEVER
1704, 023395106,0.576071373, 0.030099521, 3714, 19,1,NEVER
1704, 023395106,0.576071373, 0.030099521, 3714, 19,2,NEVER
1795, 023395106,0.509067294, 0.038138696, 3714, 20,1,NEVER
1795, 023395106,0.509067294, 0.038138696, 3714, 20,2,NEVER
1885, 023395106,0.65562432, 0.017831174, 3714, 21,1,NEVER
1885, 023395106,0.65562432, 0.017831174, 3714, 21,2,NEVER
1977, 023395106,0.592543578, 0.036334786, 3714, 22,1,NEVER
1977, 023395106,0.592543578, 0.036334786, 3714, 22,2,NEVER
2069, 023395106,0.507759405, 0.039134479, 3714, 23,1,NEVER
2069, 023395106,0.507759405, 0.039134479, 3714, 23,2,NEVER
2160, 023395106,0.551436916, 0.036155536, 3714, 24,1,NEVER
2160, 023395106,0.551436916, 0.036155536, 3714, 24,2,NEVER
2250, 023395106,0.544537608, 0.033007775, 3714, 25,1,NEVER
2250, 023395106,0.544537608, 0.033007775, 3714, 25,2,NEVER
2342, 023395106,0.531466649, 0.028858927, 3714, 26,1,NEVER
2342, 023395106,0.531466649, 0.028858927, 3714, 26,2,NEVER
2434, 023395106,0.580099389, 0.024086882, 3714, 27,1,NEVER
2434, 023395106,0.580099389, 0.024086882, 3714, 27,2,NEVER
2525, 023395106,0.450532805, 0, 3714, 28,1,NEVER
2525, 023395106,0.450532805, 0, 3714, 28,2,NEVER
2616, 023395106,0.50296435, 0.074255634, 3714, 29,1,NEVER
2616, 023395106,0.50296435, 0.074255634, 3714, 29,2,NEVER
2708, 023395106,0.518434194, 0.046559431, 3714, 30,1,NEVER
2708, 023395106,0.518434194, 0.046559431, 3714, 30,2,NEVER
2800, 023395106,0.476718194, 0.043207178, 3714, 31,1,NEVER
2800, 023395106,0.476718194, 0.043207178, 3714, 31,2,NEVER
2891, 023395106,0.446306488, 0.036907721, 3714, 32,1,NEVER
2891, 023395106,0.446306488, 0.036907721, 3714, 32,2,NEVER
2981, 023395106,0.413230585, 0.037755087, 3714, 33,1,NEVER
2981, 023395106,0.413230585, 0.037755087, 3714, 33,2,NEVER
3073, 023395106,0.453678042, 0.037858988, 3714, 34,1,NEVER
3073, 023395106,0.453678042, 0.037858988, 3714, 34,2,NEVER
3165, 023395106,0.429524614, 0.045673163, 3714, 35,1,NEVER
3165, 023395106,0.429524614, 0.045673163, 3714, 35,2,NEVER
3256, 023395106,0.446285528, 0.021548495, 3714, 36,1,NEVER
3256, 023395106,0.446285528, 0.021548495, 3714, 36,2,NEVER
3346, 023395106,0.418744368, 0.026002139, 3714, 37,1,NEVER
3346, 023395106,0.418744368, 0.026002139, 3714, 37,2,NEVER
3438, 023395106,0.401464453, 0.036376185, 3714, 38,1,NEVER
3438, 023395106,0.401464453, 0.036376185, 3714, 38,2,NEVER
3530, 023395106,0.384919664, 0.031708877, 3714, 39,1,NEVER
3530, 023395106,0.384919664, 0.031708877, 3714, 39,2,NEVER
3621, 023395106,0.35844864, 0.035638907, 3714, 40,1,NEVER
3621, 023395106,0.35844864, 0.035638907, 3714, 40,2,NEVER
3711, 023395106,0.45103998, 0.029410957, 3714, 41,1,NEVER
3711, 023395106,0.45103998, 0.029410957, 3714, 41,2,NEVER
3803, 023395106,0.503148625, 0.042548949, 3714, 42,1,NEVER
3803, 023395106,0.503148625, 0.042548949, 3714, 42,2,NEVER
3895, 023395106,0.463902576, 0.042934249, 3714, 43,1,NEVER
3895, 023395106,0.463902576, 0.042934249, 3714, 43,2,NEVER
3986, 023395106,0.606316004, 0.045564586, 3714, 44,1,NEVER
3986, 023395106,0.606316004, 0.045564586, 3714, 44,2,NEVER
4077, 023395106,0.746071413, 0.037562583, 3714, 45,1,NEVER
4077, 023395106,0.746071413, 0.037562583, 3714, 45,2,NEVER
4169, 023395106,0.554901047, 0.041894832, 3714, 46,1,NEVER
4169, 023395106,0.554901047, 0.041894832, 3714, 46,2,NEVER
4261, 023395106,0.560669305, 0.060941223, 3714, 47,1,NEVER
4261, 023395106,0.560669305, 0.060941223, 3714, 47,2,NEVER
4352, 023395106,0.72471431, 0.039332989, 3714, 48,1,NEVER
4352, 023395106,0.72471431, 0.039332989, 3714, 48,2,NEVER
4442, 023395106,0.813367422, 0.045434288, 3714, 49,1,NEVER
4442, 023395106,0.813367422, 0.045434288, 3714, 49,2,NEVER
4534, 023395106,0.901633181, 0.04936624, 3714, 50,1,NEVER
4534, 023395106,0.901633181, 0.04936624, 3714, 50,2,NEVER
4626, 023395106,0.748135231, 0.040750664, 3714, 51,1,NEVER
4626, 023395106,0.748135231, 0.040750664, 3714, 51,2,NEVER
4717, 023395106,0.773787618, 0.043750963, 3714, 52,1,NEVER
4717, 023395106,0.773787618, 0.043750963, 3714, 52,2,NEVER
4807, 023395106,0.901233675, 0.049382106, 3714, 53,1,NEVER
4807, 023395106,0.901233675, 0.049382106, 3714, 53,2,NEVER
4899, 023395106,0.74441026, 0.051086116, 3714, 54,1,NEVER
4899, 023395106,0.74441026, 0.051086116, 3714, 54,2,NEVER
4991, 023395106,0.715276755, 0.047934446, 3714, 55,1,NEVER
4991, 023395106,0.715276755, 0.047934446, 3714, 55,2,NEVER
5082, 023395106,0.669975882, 0.048584456, 3714, 56,1,NEVER
5082, 023395106,0.669975882, 0.048584456, 3714, 56,2,NEVER
5172, 023395106,0.606716106, 0.053237974, 3714, 57,1,NEVER
5172, 023395106,0.606716106, 0.053237974, 3714, 57,2,NEVER
5264, 023395106,0.623003096, 0.049932102, 3714, 58,1,NEVER
5264, 023395106,0.623003096, 0.049932102, 3714, 58,2,NEVER
5356, 023395106,0.593971445, 0.04460973, 3714, 59,1,NEVER
5356, 023395106,0.593971445, 0.04460973, 3714, 59,2,NEVER
5447, 023395106,0.597721078, 0.042231959, 3714, 60,1,NEVER
5447, 023395106,0.597721078, 0.042231959, 3714, 60,2,NEVER
5538, 023395106,0.593336754, 0.04119384, 3714, 61,1,NEVER
5538, 023395106,0.593336754, 0.04119384, 3714, 61,2,NEVER
5630, 023395106,0.619994808, 0.037387225, 3714, 62,1,NEVER
5630, 023395106,0.619994808, 0.037387225, 3714, 62,2,NEVER
5722, 023395106,0.542900985, 0.047444998, 3714, 63,1,NEVER
5722, 023395106,0.542900985, 0.047444998, 3714, 63,2,NEVER
5813, 023395106,0.669729648, 0.050549772, 3714, 64,1,NEVER
5813, 023395106,0.669729648, 0.050549772, 3714, 64,2,NEVER
5903, 023395106,0.670629215, 0.047166239, 3714, 65,1,NEVER
5903, 023395106,0.670629215, 0.047166239, 3714, 65,2,NEVER
5995, 023395106,0.655660032, 0.046918955, 3714, 66,1,NEVER
5995, 023395106,0.655660032, 0.046918955, 3714, 66,2,NEVER
6087, 023395106,0.663947939, 0.020001258, 3714, 67,1,NEVER
6087, 023395106,0.663947939, 0.020001258, 3714, 67,2,NEVER
6178, 023395106,0.653746409, 0.035536115, 3714, 68,1,NEVER
6178, 023395106,0.653746409, 0.035536115, 3714, 68,2,NEVER
6268, 023395106,0.549644086, 0.028851197, 3714, 69,1,NEVER
6268, 023395106,0.549644086, 0.028851197, 3714, 69,2,NEVER
6360, 023395106,0.51223904, 0.038230386, 3714, 70,1,NEVER
6360, 023395106,0.51223904, 0.038230386, 3714, 70,2,NEVER
6452, 023395106,0.486285995, 0.024974709, 3714, 71,1,NEVER
6452, 023395106,0.486285995, 0.024974709, 3714, 71,2,NEVER
6543, 023395106,0.480487484, 0.034168794, 3714, 72,1,NEVER
6543, 023395106,0.480487484, 0.034168794, 3714, 72,2,NEVER
6633, 023395106,0.564345923, 0.032243442, 3714, 73,1,NEVER
6633, 023395106,0.564345923, 0.032243442, 3714, 73,2,NEVER
6725, 023395106,0.453982844, 0.03401188, 3714, 74,1,NEVER
6725, 023395106,0.453982844, 0.03401188, 3714, 74,2,NEVER
6817, 023395106,0.40826525, 0.023711962, 3714, 75,1,NEVER
6817, 023395106,0.40826525, 0.023711962, 3714, 75,2,NEVER
6908, 023395106,0.392303029, 0.023051733, 3714, 76,1,NEVER
6908, 023395106,0.392303029, 0.023051733, 3714, 76,2,NEVER
6999, 023395106,0.384539734, 0.021765044, 3714, 77,2,NEVER
7091, 023395106,0.295286337, 0.032589235, 3714, 78,2,NEVER
7183, 023395106,0.324005875, 0.031503832, 3714, 79,2,NEVER
7274, 023395106,0.431085442, 0.025176054, 3714, 80,2,NEVER
1277, 90341W108,0.77153258, -0.02058839, 4512, 14,1,NEVER
1369, 90341W108,0.706418254, -0.001888021, 4512, 15,1,NEVER
1461, 90341W108,0.732022723, 0.010221184, 4512, 16,1,NEVER
1551, 90341W108,0.701687755, 0.038512364, 4512, 17,1,NEVER
1642, 90341W108,0.720370652, 0.04165994, 4512, 18,1,NEVER
1734, 90341W108,0.706770368, 0.032123669, 4512, 19,1,NEVER
1826, 90341W108,0.756038166, 0.032984694, 4512, 20,1,NEVER
1916, 90341W108,0.861225731, 0.014020513, 4512, 21,1,NEVER
6847, 90341W108,0.419821625, 0.036182773, 4512, 75,1,NEVER
6939, 90341W108,0.447468546, 0.035249882, 4512, 76,1,NEVER
7030, 90341W108,0.329102571, 0.018101818, 4512, 77,1,NEVER
7121, 90341W108,0.351529613, 0.040041526, 4512, 78,1,NEVER
7213, 90341W108,0.266155311, 0.011221841, 4512, 79,1,NEVER
7305, 90341W108,0.32013684, -0.023024963, 4512, 80,1,NEVER
7395, 90341W108,0.221410359, -0.010133763, 4512, 81,1,NEVER
7486, 90341W108,0.268853931, 0.001660108, 4512, 82,1,NEVER
7578, 90341W108,0.2134943, -0.045160639, 4512, 83,1,NEVER
7670, 90341W108,0.232213997, -0.072252435, 4512, 84,1,NEVER
7760, 90341W108,0.47506919, -0.026363923, 4512, 85,1,NEVER
7851, 90341W108,0.389807155, 0.011789617, 4512, 86,1,NEVER
7943, 90341W108,0.372969382, -0.014753393, 4512, 87,1,NEVER
8035, 90341W108,0.405821592, -0.012023325, 4512, 88,1,NEVER
8125, 90341W108,0.399675532, -0.019340008, 4512, 89,1,NEVER
8216, 90341W108,0.450562945, 0.030964326, 4512, 90,1,NEVER
8308, 90341W108,0.50137427, 0.039609366, 4512, 91,1,NEVER
8400, 90341W108,0.56307297, 0.017015057, 4512, 92,1,NEVER
8491, 90341W108,0.491137956, 0.017695217, 4512, 93,1,NEVER
8582, 90341W108,0.468858977, 0.023537751, 4512, 94,1,NEVER
8674, 90341W108,0.417370983, 0.003183241, 4512, 95,1,NEVER
8766, 90341W108,0.47504601, -0.029147325, 4512, 96,1,NEVER
8856, 90341W108,0.391776131, 0.038597823, 4512, 97,1,NEVER
8947, 90341W108,0.379024466, 0.013085604, 4512, 98,1,NEVER
9039, 90341W108,0.406291062, 0.002228631, 4512, 99,1,NEVER
9131, 90341W108,0.433586442, -0.015364733, 4512, 100,1,NEVER
