@RELATION all_sic_and_firm

@ATTRIBUTE Tobins_Q NUMERIC
@ATTRIBUTE Profitability NUMERIC
@ATTRIBUTE class {BEFORE_FIRM,BEFORE_SIC,DURING_FIRM,DURING_SIC,AFTER_FIRM,AFTER_SIC}

@DATA
-0.007647663,-0.014767191,BEFORE_FIRM
-0.359534949,-0.004079768,BEFORE_FIRM
-0.012688113,-0.001467473,BEFORE_FIRM
0.00967,-0.000753936,BEFORE_FIRM
-0.001215489,-0.00168912,BEFORE_FIRM
0.009285632,-0.000350476,BEFORE_FIRM
-0.068441495,0.002022835,BEFORE_FIRM
-0.025034919,-0.007672974,BEFORE_FIRM
-0.03186018,0.000125515,BEFORE_FIRM
-0.012914177,-0.000379078,BEFORE_FIRM
-0.002526267,-0.000406722,BEFORE_FIRM
-0.002725073,-0.000371282,BEFORE_FIRM
-0.015305209,-0.001890191,BEFORE_FIRM
-0.026174389,0.000905825,BEFORE_FIRM
-0.063535757,-0.005717789,BEFORE_FIRM
-0.053127784,0.004468475,BEFORE_FIRM
0.016117176,-0.001677033,BEFORE_FIRM
0.005438048,-0.000374618,BEFORE_FIRM
0.001535098,-0.001605099,BEFORE_FIRM
-0.032206692,0.001527025,BEFORE_FIRM
-0.010639098,-0.000590029,BEFORE_FIRM
-0.027606925,0.001436309,BEFORE_FIRM
-0.103241444,-0.004864722,BEFORE_FIRM
0.001183104,-0.000587626,BEFORE_FIRM
-0.003279801,-0.000691376,BEFORE_FIRM
-0.000822712,-0.000971576,BEFORE_FIRM
-0.005921725,-0.00105428,BEFORE_FIRM
0.005636485,0.000880061,BEFORE_FIRM
0.001413436,-0.000241885,BEFORE_FIRM
-0.005715773,-0.008984201,BEFORE_FIRM
-0.01939309,-0.000586089,BEFORE_FIRM
-0.01939309,-0.000586089,BEFORE_FIRM
0.003775895,-0.000647427,BEFORE_FIRM
-0.028590016,0.001019318,BEFORE_FIRM
-0.027455095,-0.005578884,BEFORE_FIRM
-0.01606206,-0.00125248,BEFORE_FIRM
-0.01606206,-0.00125248,BEFORE_FIRM
-0.011466054,0.00070498,BEFORE_FIRM
-0.085345477,-0.000705375,BEFORE_FIRM
-0.015389658,-0.001158443,BEFORE_FIRM
0.028211564,-0.001340591,BEFORE_FIRM
0.009961779,0.000108671,BEFORE_FIRM
0.000722894,-0.001204412,BEFORE_FIRM
-0.010733187,-0.007857899,BEFORE_FIRM
-1.489304066,0.00042691,BEFORE_FIRM
0.00033284,0.000157293,BEFORE_FIRM
-0.015660411,-0.001250977,BEFORE_FIRM
-0.001408776,-0.000218632,BEFORE_FIRM
0.013462803,0.002262753,BEFORE_FIRM
-0.012376491,-0.003714554,BEFORE_FIRM
-3.66604E-05,-0.000778521,BEFORE_FIRM
-0.017956205,0.000465328,BEFORE_FIRM
-0.001207397,-0.000877895,BEFORE_FIRM
-0.054223072,-0.000873967,BEFORE_FIRM
-0.017687326,-6.64979E-05,BEFORE_FIRM
0.004709055,-0.000728454,BEFORE_FIRM
-0.313716978,0.000898595,BEFORE_FIRM
0.000635943,-0.000982307,BEFORE_FIRM
-0.077709667,-7.01547E-05,BEFORE_FIRM
0.000592596,-0.00125927,BEFORE_FIRM
0.004725885,-0.000233853,BEFORE_FIRM
-0.016916212,-0.003864176,BEFORE_FIRM
-0.050917003,-0.004031181,BEFORE_FIRM
0.000905577,0.000276633,BEFORE_FIRM
0.000905577,0.000276633,BEFORE_FIRM
-0.177610442,-0.000657543,BEFORE_FIRM
-0.002041872,-0.003362001,BEFORE_FIRM
0.006401067,-0.000890625,BEFORE_FIRM
-0.021114798,-0.000328297,BEFORE_FIRM
-0.065001607,0.003410014,BEFORE_FIRM
-0.006595212,-0.003798944,BEFORE_FIRM
-0.06743522,-0.006070098,BEFORE_FIRM
0.013405376,0.000255483,BEFORE_FIRM
-0.006441826,-0.000356883,BEFORE_FIRM
-0.003894638,-0.000229241,BEFORE_FIRM
-0.000233647,-0.000776848,BEFORE_FIRM
-0.006175901,-0.000393576,BEFORE_FIRM
-0.006175901,-0.000393576,BEFORE_FIRM
0.003573503,-0.000383654,BEFORE_FIRM
-0.001320601,-0.001173635,BEFORE_FIRM
0.014334964,-0.000517904,BEFORE_FIRM
-0.010800717,-0.000140603,BEFORE_FIRM
-0.020182725,-0.000540958,BEFORE_FIRM
-0.007246962,3.12112E-05,BEFORE_FIRM
0.002284752,-0.001513345,BEFORE_FIRM
-0.018450443,0.000809437,BEFORE_FIRM
0.066048443,0.000117539,BEFORE_FIRM
-0.052391812,-0.001679846,BEFORE_FIRM
-0.216455266,-0.000977329,BEFORE_FIRM
-0.009027325,-0.001844845,BEFORE_FIRM
0.0121767,-0.002610401,BEFORE_FIRM
-0.093562096,0.000486229,BEFORE_FIRM
0.01061236,-0.000201578,BEFORE_FIRM
0.032433588,-0.002544414,BEFORE_FIRM
0.000383521,-0.000997334,BEFORE_FIRM
-0.054766066,-0.001138078,BEFORE_FIRM
-0.003855178,6.44309E-06,BEFORE_FIRM
-0.003855178,6.44309E-06,BEFORE_FIRM
0.008681226,-0.000359314,BEFORE_FIRM
-0.005178464,-0.000439653,BEFORE_FIRM
-0.017073123,-0.000970862,BEFORE_FIRM
-0.00609698,0.001167453,BEFORE_FIRM
-0.01528741,-0.001522653,BEFORE_FIRM
-0.00276338,-0.001279748,BEFORE_FIRM
-0.110302709,-0.001848017,BEFORE_FIRM
-0.020550068,-0.002112983,BEFORE_FIRM
-0.003348134,-0.001244017,BEFORE_FIRM
-0.006533103,-0.000912124,BEFORE_FIRM
-0.017377716,-0.000768355,BEFORE_FIRM
-0.017377716,-0.000768355,BEFORE_FIRM
-0.017377716,-0.000768355,BEFORE_FIRM
-0.005795391,-0.001606778,BEFORE_FIRM
-0.007762958,-0.000457087,BEFORE_FIRM
-0.007762958,-0.000457087,BEFORE_FIRM
-0.006223711,-0.001236026,BEFORE_FIRM
-0.062942252,-0.000227979,BEFORE_FIRM
-0.005127092,-0.000936672,BEFORE_FIRM
-0.015572635,-0.000845307,BEFORE_FIRM
-0.004762757,-0.000292165,BEFORE_FIRM
-0.006714289,0.001054934,BEFORE_FIRM
0.016471947,0.000640893,BEFORE_FIRM
-0.002205765,-0.001121929,BEFORE_FIRM
-0.012366436,-0.001954942,BEFORE_FIRM
-0.005678006,-0.002307439,BEFORE_FIRM
-0.000261454,-0.00177222,BEFORE_FIRM
-0.020327156,-0.000754404,BEFORE_FIRM
0.000330423,0.000958649,BEFORE_FIRM
-0.260151327,-0.006206033,BEFORE_FIRM
-0.171796322,1.10485E-05,BEFORE_FIRM
-0.003146451,-0.000220144,BEFORE_FIRM
-0.053017065,0.000195904,BEFORE_FIRM
-0.081215777,-0.006293648,BEFORE_FIRM
0.006405188,0.003264658,BEFORE_FIRM
0.004961227,-0.001045178,BEFORE_FIRM
0.002177275,-0.000253903,BEFORE_FIRM
-0.002367912,0.000388053,BEFORE_FIRM
-0.004240477,-0.000196032,BEFORE_FIRM
-0.313127965,-0.006798104,BEFORE_FIRM
-0.00474586,-0.000880978,BEFORE_FIRM
-0.048191756,4.25885E-05,BEFORE_FIRM
-0.004740489,-0.000441369,BEFORE_FIRM
-0.003814635,-0.000643484,BEFORE_FIRM
0.019046349,-0.003858519,BEFORE_FIRM
-0.000136143,0.000172262,BEFORE_FIRM
-0.033880055,-0.000579291,BEFORE_FIRM
-0.02761727,-0.0009731,BEFORE_FIRM
-0.089617871,-5.67351E-05,BEFORE_FIRM
-0.005569877,-0.000617069,BEFORE_FIRM
0.008854389,-0.000591945,BEFORE_FIRM
-0.001285715,-0.002113894,BEFORE_FIRM
0.02085709,-0.003921284,BEFORE_FIRM
0.011202832,-0.01218848,BEFORE_FIRM
-0.032258373,-0.001930672,BEFORE_FIRM
-0.011272866,-0.001583819,BEFORE_FIRM
-0.013086513,-9.38918E-05,BEFORE_FIRM
-0.038368657,-0.001519408,BEFORE_FIRM
-0.006131554,-0.000466436,BEFORE_FIRM
0.005708287,0.000364654,BEFORE_FIRM
-0.009553602,-0.000283701,BEFORE_FIRM
-0.002610694,-0.000831517,BEFORE_FIRM
-0.001462452,-0.000300631,BEFORE_FIRM
0.001568992,6.40697E-05,BEFORE_FIRM
-0.007440547,-0.000409364,BEFORE_FIRM
-0.016640564,-0.00055404,BEFORE_FIRM
-0.116847903,0.00297832,BEFORE_FIRM
0.004921662,-0.001112396,BEFORE_FIRM
-0.008636066,-0.001532884,BEFORE_FIRM
-0.233338222,0.002029133,BEFORE_FIRM
-0.012149579,-0.001426775,BEFORE_FIRM
-0.002470063,9.84604E-05,BEFORE_FIRM
-0.002470063,9.84604E-05,BEFORE_FIRM
-0.008290407,0.002857911,BEFORE_FIRM
-0.007757617,-0.000745424,BEFORE_FIRM
-0.019149043,-0.000597254,BEFORE_FIRM
-0.005337381,-0.000274602,BEFORE_FIRM
0.001896284,-0.000938767,BEFORE_FIRM
-0.014816023,-0.000203546,BEFORE_FIRM
-0.002571936,0.000161137,BEFORE_FIRM
-0.002571936,0.000161137,BEFORE_FIRM
-0.007044924,0.001112589,BEFORE_FIRM
-0.006913281,-0.000373803,BEFORE_FIRM
-0.009521146,-9.15104E-05,BEFORE_FIRM
-0.121596947,8.55701E-05,BEFORE_FIRM
-0.000449293,-0.001920634,BEFORE_FIRM
0.012120187,0.002131325,BEFORE_FIRM
-0.131752551,-0.002382108,BEFORE_FIRM
-0.033527508,-5.0916E-05,BEFORE_FIRM
-0.033527508,-5.0916E-05,BEFORE_FIRM
-0.017260782,-0.000133878,BEFORE_FIRM
-0.059602544,-0.003090618,BEFORE_FIRM
0.020963207,0.001847615,BEFORE_FIRM
-0.060229123,0.023144837,BEFORE_FIRM
0.020939311,-0.00133791,BEFORE_FIRM
0.020939311,-0.00133791,BEFORE_FIRM
0.014634465,-0.002011053,BEFORE_FIRM
-0.012673907,-0.001058517,BEFORE_FIRM
-0.022146598,-0.000853035,BEFORE_FIRM
-0.342422336,-0.005041434,BEFORE_FIRM
-0.156618923,-0.000482897,BEFORE_FIRM
