@relation 'before_sic_and_firm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-R1,2-O3.0-E6.0-E-as-O-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Llast-weka.filters.unsupervised.attribute.Remove-R4-5-weka.filters.supervised.instance.SpreadSubsample-M0.0-X430.0-S1'

@attribute Tobins_Q numeric
@attribute Profitability numeric
@attribute class {BEFORE_FIRM,BEFORE_SIC}

@data
0.421396,0.385005,BEFORE_FIRM
0.415611,0.45509,BEFORE_FIRM
0.420721,0.430062,BEFORE_FIRM
0.413883,0.385589,BEFORE_FIRM
0.419329,0.430595,BEFORE_FIRM
0.426489,0.485118,BEFORE_FIRM
0.422117,0.436792,BEFORE_FIRM
0.419531,0.34188,BEFORE_FIRM
0.422316,0.436844,BEFORE_FIRM
0.424143,0.436022,BEFORE_FIRM
0.421778,0.429045,BEFORE_FIRM
0.413996,0.435971,BEFORE_FIRM
0.411226,0.353821,BEFORE_FIRM
0.412888,0.405561,BEFORE_FIRM
0.420788,0.341088,BEFORE_FIRM
0.41787,0.352939,BEFORE_FIRM
0.413238,0.344059,BEFORE_FIRM
0.423954,0.411096,BEFORE_FIRM
0.405167,0.427309,BEFORE_FIRM
0.403144,0.489585,BEFORE_FIRM
0.426068,0.444614,BEFORE_FIRM
0.417171,0.467421,BEFORE_FIRM
0.430389,0.361993,BEFORE_FIRM
0.421278,0.40261,BEFORE_FIRM
0.420785,0.408954,BEFORE_FIRM
0.424668,0.44183,BEFORE_FIRM
0.417538,0.418535,BEFORE_FIRM
0.422432,0.352921,BEFORE_FIRM
0.423365,0.420675,BEFORE_FIRM
0.423585,0.409893,BEFORE_FIRM
0.415204,0.468089,BEFORE_FIRM
0.423141,0.43675,BEFORE_FIRM
0.42126,0.412318,BEFORE_FIRM
0.425561,0.418391,BEFORE_FIRM
0.398803,0.415612,BEFORE_FIRM
0.40862,0.397365,BEFORE_FIRM
0.421177,0.464266,BEFORE_FIRM
0.423736,0.41944,BEFORE_FIRM
0.425684,0.424308,BEFORE_FIRM
0.422405,0.441322,BEFORE_FIRM
0.413422,0.418701,BEFORE_FIRM
0.424003,0.422005,BEFORE_FIRM
0.413523,0.431648,BEFORE_FIRM
0.419789,0.450169,BEFORE_FIRM
0.423119,0.422033,BEFORE_FIRM
0.422446,0.40584,BEFORE_FIRM
0.429274,0.473632,BEFORE_FIRM
0.422347,0.456607,BEFORE_FIRM
0.424591,0.423716,BEFORE_FIRM
0.41553,0.405809,BEFORE_FIRM
0.425186,0.433767,BEFORE_FIRM
0.422681,0.3811,BEFORE_FIRM
0.423155,0.408458,BEFORE_FIRM
0.416755,0.411994,BEFORE_FIRM
