7760, 0, 0.009099708, 9995,null
1003, 924.5209397, 0.584974429, 4512,null
1095, 911.7346734, 0.307979803, 4512,null
1186, 905.6763819, 0.320294728, 4512,null
1277, 899.6901688, 0.301311367, 4512,null
1369, 912.3508772, 0.360140925, 4512,null
1461, 907.6181292, 0.367142216, 4512,null
1551, 914.4503375, 0.38874814, 4512,null
1642, 917.1409524, 0.424706472, 4512,null
1734, 957.1080827, 0.425153543, 4512,null
1826, 976.5548327, 0.450731672, 4512,null
1916, 998.2657993, 0.198246888, 4512,null
2007, 1060.193906, 0.202978468, 4512,null
90, 118.3554084, 0.136498159, 3312,null
181, 119.3708609, 0.132247748, 3312,null
273, 115.3534392, 0.082442009, 3312,null
365, 89.46494845, 0.066705421, 3312,null
1400, 0, 0.252522999, 5331,null
1492, 100.0742527, 0.20246257, 5331,null
1581, 0, 0.215984075, 5331,null
1673, 0, 0.254588654, 5331,null
1765, 0, 0.292185076, 5331,null
1308, 113.6821323, 0.193861803, 5040,15
2647, 173.8792952, 0.248749751, 2390,29
2738, 171.8582609, 0.264418953, 2390,30
2830, 163.7888412, 0.247935056, 2390,31
2922, 162.1381356, 0.241856688, 2390,32
3012, 164.1042373, 0.2289998, 2390,33
3103, 163.7053422, 0.235951008, 2390,34
3195, 156.2264922, 0.239048952, 2390,35
3287, 155.7018533, 0.231468327, 2390,36
3377, 157.1466559, 0.214950659, 2390,37
3468, 143.3833819, 0.215828158, 2390,38
2372, 0, 0.648454283, 1381,26
2464, 0, 0.420396563, 1381,27
2556, 232.0669604, 0.397707748, 1381,28
2647, 0, 0.52485221, 1381,29
2738, 0, 0.522785055, 1381,30
2830, 0, 0.51460485, 1381,31
761, 358.9969072, 0.922604474, 1311,9
850, 359.2104188, 0.043975044, 1311,10
942, 356.807377, 0.083243732, 1311,11
1034, 350.721144, 0.051846481, 1311,12
1126, 376.8763797, 0.037341115, 1311,13
3833, 906.5651846, 0.03173425, 4512,42
3925, 823.5614815, 0.301133915, 4512,43
4017, 802.9397059, 0.555473748, 4512,44
4108, 808.3198529, 0.344439107, 4512,45
4199, 815.441691, 0.34477458, 4512,46
4291, 780.7839196, 0.382072064, 4512,47
4383, 772.7710414, 0.42826131, 4512,48
4473, 773.1184023, 0.426747347, 4512,49
4564, 776.6242038, 0.417256614, 4512,50
4656, 765.5139276, 0.395861406, 4512,51
4748, 764.9217452, 0.410957065, 4512,52
4838, 772.5948753, 0.40619089, 4512,53
4929, 779.643694, 0.415085113, 4512,54
8216, 1800.732597, 0.185463257, 7510,90
8308, 1778.932139, 0.210568513, 7510,91
8400, 1797.666304, 0.255566817, 7510,92
2464, 0, 0.240947829, 8062,27
2556, 356.0599119, 0.231727751, 8062,28
2647, 0, 0.214275044, 8062,29
2738, 0, 0.197013168, 8062,30
2830, 0, 0.190646568, 8062,31
2922, 326.2059322, 0.185611367, 8062,32
3012, 0, 0.172359644, 8062,33
3103, 0, 0.142793176, 8062,34
3195, 0, 0.140225089, 8062,35
3468, 0, 0.016602005, 3420,38
3560, 0, 0.018509877, 3420,39
3652, 48.77906082, 0.060901661, 3420,40
3742, 0, 0.034984461, 3420,41
3833, 0, 0.031552745, 3420,42
3407, 528.0384, 0.110779849, 5331,38
3499, 524.2902458, 0.129370061, 5331,39
3591, 498.1942502, 0.127847144, 5331,40
3683, 482.8675905, 0.10900605, 5331,41
3772, 478.2780708, 0.13027556, 5331,42
3864, 483.2862481, 0.13260017, 5331,43
3956, 392.9422222, 0.11353605, 5331,44
4048, 393.6911765, 0.10094126, 5331,45
4138, 392.558309, 0.119942079, 5331,46
4230, 386.660485, 0.1154029, 5331,47
