1492,216245100,125.1128255,,5331,17,1,DURING
365,212072102,130.1886598,,3312,4,1,DURING
3742,910858109,130.9137798,,3960,41,1,DURING
8125,419879101,131.3268482,,4512,89,1,DURING
3925,872424106,132.2503704,,1311,43,1,DURING
4322,536257108,132.4795406,,5945,48,2,DURING
3652,910858109,133.9037721,,3960,40,1,DURING
4414,853156206,134.0813124,,5200,49,1,DURING
4503,853156206,134.138712,,5200,50,1,DURING
3833,872424106,135.9088169,,1311,42,1,DURING
5599,441759107,137.0351792,,5940,62,1,DURING
1857,216245100,88.35130112,,5331,21,1,DURING
1946,216245100,85.55309326,,5331,22,1,DURING
2038,216245100,82.58188472,,5331,23,1,DURING
3318,747275105,137.5946817,,7812,37,1,DURING
5691,295866107,138.5520331,,5200,63,1,DURING
3742,872424106,139.7852194,,1311,41,1,DURING
2191,229241104,93.08401826,,1311,24,1,AFTER
7060,269514204,141.8415724,,5411,78,1,DURING
7336,36155Q109,142.0411833,,7830,81,1,DURING
1400,216245100,143.9502924,,5331,16,1,DURING
3864,536257108,143.9745889,,5945,43,2,DURING
3652,872424106,145.0631255,,1311,40,1,DURING
3226,747275105,145.427637,,7812,36,1,DURING
4322,853156206,145.6949031,,5200,48,1,DURING
3560,872424106,146.5112665,,1311,39,1,DURING
4230,853156206,146.5163162,,5200,47,1,DURING
7244,36155Q109,146.8101636,,7830,80,1,DURING
1492,568695209,147.7958057,,1311,17,1,DURING
4138,853156206,150.5451895,,5200,46,1,DURING
5509,441759107,151.1829508,,5940,61,1,DURING
5844,527016109,151.6662412,,2330,64,1,DURING
3468,872424106,154.2752,,1311,38,1,DURING
1400,568695209,156.8508772,,1311,16,1,DURING
1308,568695209,158.6080948,,1311,15,1,DURING
1216,568695209,160.5600794,,1311,14,1,DURING
5478,527016109,161.2983607,,2330,60,1,DURING
5569,527016109,162.5960656,,2330,61,1,DURING
7425,36155Q109,162.6608635,,7830,82,1,DURING
4929,229070107,163.0516885,,2320,54,1,DURING
3377,872424106,163.4488316,,1311,37,1,DURING
1826,G6359F103,163.6672862,,1381,20,1,DURING
1126,568695209,163.8251256,,1311,13,1,DURING
5113,428291108,164.497973,,2821,56,1,DURING
5021,428291108,164.9442935,,2821,55,1,DURING
5386,527016109,165.4511229,,2330,59,1,DURING
3956,536257108,165.5940741,,5945,44,2,DURING
5233,302723101,167.6166181,,5331,58,1,DURING
181,212072102,168.384106,,3312,2,1,DURING
1734,G6359F103,169.1203008,,1381,19,1,DURING
7030,482434206,170.377858,,1311,77,1,DURING
4838,229070107,171.5734072,,2320,53,1,DURING
273,212072102,172.0222222,,3312,3,1,DURING
10682,129915203,172.4376731,,1531,117,1,DURING
1034,568695209,173.7814096,,1311,12,1,DURING
820,536257108,173.9639175,,5945,9,1,DURING
2099,35241Q107,175.5726103,,3440,23,1,DURING
1734,873452304,175.8674812,,3730,19,1,DURING
5294,527016109,177.103079,,2330,58,1,DURING
7121,482434206,178.4103633,,1311,78,1,DURING
2191,35241Q107,178.4118721,,3440,24,1,DURING
1734,35241Q107,178.4304511,,3440,19,1,DURING
2281,35241Q107,178.6684932,,3440,25,1,DURING
942,568695209,178.9159836,,1311,11,1,DURING
5203,527016109,179.1668919,,2330,57,1,DURING
90,212072102,179.8576159,,3312,1,1,DURING
1642,G6359F103,180.612381,,1381,18,1,DURING
2372,35241Q107,181.0235935,,3440,26,1,DURING
1826,35241Q107,181.7583643,,3440,20,1,DURING
3407,747275105,181.8410596,,7812,38,1,DURING
850,568695209,182.9039837,,1311,10,1,DURING
2007,35241Q107,182.9843029,,3440,22,1,DURING
6117,047620109,183.1325,,1600,67,1,DURING
2464,35241Q107,183.2694023,,3440,27,1,DURING
1642,35241Q107,183.272381,,3440,18,1,DURING
1916,35241Q107,183.9609665,,3440,21,1,DURING
1551,G6359F103,184.6827387,,1381,17,1,DURING
4383,794004200,185.2061341,,2320,48,1,DURING
4748,428291108,185.8455679,,2821,52,1,DURING
4838,428291108,186.1024931,,2821,53,1,DURING
7213,482434206,186.301986,,1311,79,1,DURING
5417,441759107,186.3969617,,5940,60,1,DURING
911,536257108,188.2226762,,5945,10,1,DURING
4564,794004200,190.9879689,,2320,50,1,DURING
4929,428291108,191.306685,,2821,54,1,DURING
1551,35241Q107,191.4898746,,3440,17,1,DURING
5325,441759107,192.0220441,,5940,59,1,DURING
5144,302723101,192.3797297,,5331,57,1,DURING
1095,536257108,192.8291457,,5945,12,1,DURING
2556,35241Q107,193.3629956,,3440,28,1,DURING
10227,21036U206,193.8940995,,3080,112,1,DURING
1216,536257108,194.285005,,5945,14,1,DURING
1461,G6359F103,194.6972035,,1381,16,1,DURING
4199,635570500,195.7004373,,5412,46,1,DURING
3652,125185108,195.9345651,,3312,40,1,DURING
1461,35241Q107,196.0366442,,3440,16,1,DURING
4108,635570500,196.4566176,,5412,45,1,DURING
5113,527016109,196.6202703,,2330,56,1,DURING
730,536257108,196.7938144,,5945,8,1,DURING
4017,635570500,197.2661765,,5412,44,1,DURING
4291,635570500,197.4607703,,5412,47,1,DURING
2647,35241Q107,198.1779736,,3440,29,1,DURING
1369,G6359F103,198.2904483,,1381,15,1,DURING
1492,536257108,198.756027,,5945,17,1,DURING
1369,35241Q107,199.2816764,,3440,15,1,DURING
4017,794004200,199.375,,2320,44,1,DURING
4473,794004200,200.7068474,,2320,49,1,DURING
7305,482434206,201.4704176,,1311,80,1,DURING
5233,441759107,203.2744311,,5940,58,1,DURING
1003,536257108,204.1123596,,5945,11,1,DURING
1277,G6359F103,204.183714,,1381,14,1,DURING
1095,35241Q107,204.6150754,,3440,12,1,DURING
1581,536257108,204.9247619,,5945,18,1,DURING
2556,981902109,206.5050785,,3942,28,1,DURING
3833,023426703,209.0730972,,3420,42,1,DURING
5021,229070107,209.6989843,,2320,55,1,DURING
2738,35241Q107,210.1547826,,3440,30,1,DURING
1673,536257108,210.1804368,,5945,19,1,DURING
1186,G6359F103,211.0994975,,1381,13,1,DURING
1186,35241Q107,211.8582915,,3440,13,1,DURING
1308,536257108,212.0454097,,5945,15,1,DURING
1034,023006109,212.5638407,,1311,12,1,DURING
1003,35241Q107,213.3891726,,3440,11,1,DURING
1095,G6359F103,213.7316583,,1381,12,1,DURING
2830,35241Q107,214.4892704,,3440,31,1,DURING
4414,536257108,89.93544974,,5945,49,2,DURING
820,35241Q107,215.6793814,,3440,9,1,DURING
911,35241Q107,215.7395301,,3440,10,1,DURING
4960,470737107,216.0754458,,5331,55,1,DURING
730,35241Q107,217.0185567,,3440,8,1,DURING
2922,35241Q107,217.0974576,,3440,32,1,DURING
3742,023426703,217.3725943,,3420,41,1,DURING
5052,470737107,217.427027,,5331,56,1,DURING
3012,35241Q107,217.5169492,,3440,33,1,DURING
4473,281067306,217.7346648,,1311,49,1,DURING
1277,35241Q107,217.7477656,,3440,14,1,DURING
4595,470737107,218.508809,,5331,51,1,DURING
3560,023426703,218.958042,,3420,39,1,DURING
5144,441759107,221.3493243,,5940,57,1,DURING
4779,470737107,221.5616343,,5331,53,1,DURING
3652,794004200,221.8367975,,2320,40,1,DURING
5144,590436101,221.9074324,,5651,57,1,DURING
4868,470737107,221.9834597,,5331,54,1,DURING
1126,023006109,223.1357616,,1311,13,1,DURING
1400,536257108,223.1608187,,5945,16,1,DURING
638,35241Q107,223.7746032,,3440,7,1,DURING
942,023006109,227.1137295,,1311,11,1,DURING
850,023006109,227.1971399,,1311,10,1,DURING
1126,404269201,231.4090452,,5331,13,1,DURING
4383,281067306,232.3601997,,1311,48,1,DURING
942,404269201,235.817623,,5331,11,1,DURING
6390,373654102,236.2618856,,4812,70,1,DURING
3468,023426703,238.7128,,3420,38,1,DURING
850,404269201,241.2870276,,5331,10,1,DURING
4687,470737107,242.2548747,,5331,52,1,DURING
1034,404269201,245.3799796,,5331,12,1,DURING
3287,889039103,245.8444803,,3730,36,1,DURING
6299,69912K206,251.9307548,,2670,69,1,DURING
6664,69912K206,253.1343558,,2670,73,1,DURING
761,404269201,253.3402062,,5331,9,1,DURING
3742,598130102,255.9037721,,4512,41,1,DURING
6209,047620109,256.5510638,,1600,68,1,DURING
6390,69912K206,261.942928,,2670,70,1,DURING
6574,69912K206,263.3662577,,2670,72,1,DURING
6482,69912K206,263.8279901,,2670,71,1,DURING
5021,527016109,264.1209239,,2330,55,1,DURING
942,972218101,266.7745902,,2011,11,1,DURING
1034,972218101,269.5965271,,2011,12,1,DURING
3195,889039103,272.478332,,3730,35,1,DURING
761,023006109,273.2329897,,1311,9,1,DURING
1916,716769203,72.48605948,,3537,21,1,DURING
2007,716769203,70.99907664,,3537,22,1,DURING
2099,716769203,69.80514706,,3537,23,1,DURING
2191,716769203,65.38356164,,3537,24,1,DURING
2281,716769203,60.67031963,,3537,25,1,DURING
2372,716769203,59.80852995,,3537,26,1,DURING
2464,716769203,57.8367529,,3537,27,1,DURING
2556,716769203,59.88634361,,3537,28,1,DURING
2647,716769203,61.75682819,,3537,29,1,DURING
2738,716769203,61.02608696,,3537,30,1,DURING
2830,716769203,61.40085837,,3537,31,1,DURING
4929,527016109,279.1281875,,2330,54,1,DURING
1126,972218101,286.8110553,,2011,13,1,DURING
6755,69912K206,286.9771755,,2670,74,1,DURING
4838,527016109,287.0533241,,2330,53,1,DURING
4077,269803102,287.9110294,,3714,45,2,DURING
3012,889039103,288.2711864,,3730,33,1,DURING
5052,590436101,288.6188859,,5651,56,1,DURING
3742,125185108,288.8675497,,3312,41,1,DURING
3560,889039103,288.96892,,3730,39,1,DURING
4108,349841304,289.0044118,,8300,45,1,DURING
3226,105423404,290.1931567,,4512,36,1,DURING
4748,527016109,291.7873961,,2330,52,1,DURING
3803,269803102,293.2298417,,3714,42,2,DURING
3103,889039103,293.5292154,,3730,34,1,DURING
4169,269803102,293.7427114,,3714,46,2,DURING
3895,269803102,293.7892377,,3714,43,2,DURING
850,972218101,294.7906027,,2011,10,1,DURING
3468,889039103,295.1264,,3730,38,1,DURING
3986,269803102,295.5481481,,3714,44,2,DURING
3377,889039103,296.3021757,,3730,37,1,DURING
4261,269803102,296.302393,,3714,47,2,DURING
4960,590436101,297.6666667,,5651,55,1,DURING
4442,269803102,299.5848787,,3714,49,2,DURING
4352,269803102,301.1019383,,3714,48,2,DURING
10682,98416J118,305.3121798,,3550,117,1,DURING
4534,269803102,308.0488323,,3714,50,2,DURING
3833,598130102,310.6571429,,4512,42,1,DURING
4868,590436101,316.2570641,,5651,54,1,DURING
3833,344822101,317.0165787,,2013,42,1,DURING
4779,590436101,319.8608033,,5651,53,1,DURING
3711,269803102,326.2047729,,3714,41,2,DURING
3742,344822101,329.852194,,2013,41,1,DURING
3652,344822101,337.5935335,,2013,40,1,DURING
2922,889039103,341.6305085,,3730,32,1,DURING
4017,349841304,345.3404412,,8300,44,1,DURING
2830,889039103,345.3630901,,3730,31,1,DURING
3195,026496208,347.0999194,,8062,35,1,DURING
2647,889039103,347.1911894,,3730,29,1,DURING
3925,349841304,347.5918519,,8300,43,1,DURING
1095,761406107,348.9115578,,3350,12,1,DURING
730,761406107,351.5731959,,3350,8,1,DURING
3560,344822101,356.2268842,,2013,39,1,DURING
3833,349841304,357.9201206,,8300,42,1,DURING
2556,019645506,359.3682819,,1381,28,1,DURING
2738,889039103,360.3069565,,3730,30,1,DURING
3742,349841304,360.9299461,,8300,41,1,DURING
2556,889039103,360.9885463,,3730,28,1,DURING
2464,889039103,361.9214987,,3730,27,1,DURING
4383,494521305,365.3800425,,8351,48,1,DURING
1826,873452304,83.25,,3730,20,1,DURING
1916,873452304,67.06877323,,3730,21,1,DURING
2007,873452304,51.05540166,,3730,22,1,DURING
2099,873452304,46.75459559,,3730,23,1,DURING
2191,873452304,21.7543379,,3730,24,1,DURING
2281,873452304,15.66849315,,3730,25,1,DURING
2372,873452304,16.38021779,,3730,26,1,DURING
820,761406107,370.0185567,,3350,9,1,DURING
3468,344822101,370.4768,,2013,38,1,DURING
1461,761406107,370.9218901,,3350,16,1,DURING
3377,344822101,371.0483481,,2013,37,1,DURING
1551,761406107,371.2054002,,3350,17,1,DURING
1003,761406107,374.5280899,,3350,11,1,DURING
3103,026496208,374.9532554,,8062,34,1,DURING
4017,872424106,41.19558824,,1311,44,1,DURING
1277,761406107,375.3992056,,3350,14,1,DURING
1369,761406107,375.7348928,,3350,15,1,DURING
911,761406107,375.7711951,,3350,10,1,DURING
1642,761406107,376.8571429,,3350,18,1,DURING
1186,761406107,377.7356784,,3350,13,1,DURING
820,882445109,61.00603015,,1311,9,1,DURING
5964,104499207,382.0693252,,5331,66,2,DURING
5964,280875303,382.4461343,,5600,66,1,DURING
5875,104499207,385.5775367,,5331,65,2,DURING
4473,911920106,385.8616262,,1531,49,1,DURING
4383,911920106,387.6398003,,1531,48,1,DURING
2007,89299Y009,95.86888273,,3910,22,1,DURING
2099,89299Y009,88.42095588,,3910,23,1,DURING
2191,89299Y009,71.05114155,,3910,24,1,DURING
2281,89299Y009,65.63744292,,3910,25,1,DURING
2372,89299Y009,59.47731397,,3910,26,1,DURING
2464,89299Y009,48.17142857,,3910,27,1,AFTER
2922,026496208,392.9855932,,8062,32,1,DURING
6056,280875303,395.7124842,,5600,67,1,DURING
7943,410315105,396.6040268,,3330,87,1,DURING
3012,026496208,398,,8062,33,1,DURING
4838,398189100,401.0595568,,7990,53,2,DURING
5875,280875303,404.4671347,,5600,65,1,DURING
8125,410315105,407.0794886,,3330,89,1,DURING
4564,93369N109,410.0278552,,7372,50,1,DURING
2830,026496208,410.8386266,,8062,31,1,DURING
2738,026496208,417.9043478,,8062,30,1,DURING
2556,026496208,426.5092511,,8062,28,1,DURING
7851,410315105,428.1850813,,3330,86,1,DURING
2647,026496208,433.2334802,,8062,29,1,DURING
7305,143436400,436.5353933,,7830,80,1,DURING
7851,45031T872,439.0640608,,4813,86,1,DURING
3925,911920106,444.3977778,,1531,43,1,DURING
5691,104499207,446.3237785,,5331,63,2,DURING
4017,911920106,448.3852941,,1531,44,1,DURING
4626,269803102,450.0963115,,3714,51,2,DURING
2922,958043408,452.7737288,,1389,32,1,DURING
4291,911920106,453.6704953,,1531,47,1,DURING
4108,911920106,454.4955882,,1531,45,1,DURING
5783,280875303,455.3628773,,5600,64,1,DURING
3833,911920106,457.6563677,,1531,42,1,DURING
2830,958043408,460.0660944,,1389,31,1,DURING
8035,410315105,463.8065592,,3330,88,1,DURING
4199,911920106,464.0233236,,1531,46,1,DURING
7578,410315105,465.4880817,,3330,83,1,DURING
2738,958043408,467.886087,,1389,30,1,DURING
4473,93369N109,468.9728959,,7372,49,1,DURING
1308,625440102,469.3060217,,5040,15,1,DURING
7213,143436400,469.5771028,,7830,79,1,DURING
5691,280875303,470.7491857,,5600,63,1,DURING
5599,104499207,475.595953,,5331,62,2,DURING
2647,958043408,476.3770925,,1389,29,1,DURING
2007,847807104,476.7313019,,7812,22,1,DURING
2099,847807104,478.5422794,,7812,23,1,DURING
7486,410315105,478.6839378,,3330,82,1,DURING
5599,280875303,479.2428198,,5600,62,1,DURING
2464,026496208,484.3657449,,8062,27,1,DURING
5783,104499207,485.1824021,,5331,64,2,DURING
5509,358321206,94.34386617,,5731,61,1,DURING
5509,280875303,499.3442623,,5600,61,1,DURING
6025,573913100,499.5564005,,2750,66,1,DURING
3560,459004404,97.75524476,,1531,39,1,DURING
3652,459004404,90.47490706,,1531,40,1,DURING
3833,741917108,512.3707611,,7011,42,1,DURING
4108,741917108,514.6786765,,7011,45,1,DURING
5934,573913100,522.5909381,,2750,65,1,DURING
7395,410315105,523.6647332,,3330,81,1,DURING
5509,104499207,523.7127869,,5331,61,2,DURING
6390,386532402,524.4007444,,5411,70,1,DURING
4383,62944T105,525.6248217,,1531,48,1,DURING
2464,832110100,526.0401427,,2890,27,1,DURING
3683,894688100,79.97459584,,2421,41,1,DURING
3772,894688100,79.9080633,,2421,42,1,DURING
3864,894688100,84.53961136,,2421,43,1,DURING
3956,894688100,82.13555556,,2421,44,1,DURING
4048,894688100,82.79044118,,2421,45,1,DURING
4138,894688100,82.77040816,,2421,46,1,DURING
4230,894688100,77.12110225,,2421,47,1,DURING
4322,894688100,75.79396985,,2421,48,1,DURING
7305,410315105,529.8816705,,3330,80,1,DURING
1916,847807104,530.4228625,,7812,21,1,DURING
