1492,216245100,1.325940212,5331,17,1,DURING
365,212072102,1.417525773,3312,4,1,DURING
3742,910858109,0.697459584,3960,41,1,DURING
8125,419879101,0.833796554,4512,89,1,DURING
3925,872424106,0.06962963,1311,43,1,DURING
4322,536257108,0.223977028,5945,48,2,DURING
3652,910858109,0.060046189,3960,40,1,DURING
4414,853156206,1.337375178,5200,49,1,DURING
4503,853156206,1.680820948,5200,50,1,DURING
3833,872424106,0.070836473,1311,42,1,DURING
5599,441759107,0.224104235,5940,62,1,DURING
1857,216245100,1.277881041,5331,21,1,DURING
1946,216245100,1.269621422,5331,22,1,DURING
2038,216245100,0.914913083,5331,23,1,DURING
3318,747275105,0.906526994,7812,37,1,DURING
5691,295866107,1.033769814,5200,63,1,DURING
3742,872424106,0.120092379,1311,41,1,DURING
2191,229241104,0.170776256,1311,24,1,AFTER
7060,269514204,0.614234663,5411,78,1,DURING
7336,36155Q109,1.59512761,7830,81,1,DURING
1400,216245100,1.461988304,5331,16,1,DURING
3864,536257108,0.513452915,5945,43,2,DURING
3652,872424106,0.072363356,1311,40,1,DURING
3226,747275105,0.8683565,7812,36,1,DURING
4322,853156206,0.807609476,5200,48,1,DURING
3560,872424106,0.194250194,1311,39,1,DURING
4230,853156206,0.815808557,5200,47,1,DURING
7244,36155Q109,1.387266355,7830,80,1,DURING
1492,568695209,0.137969095,1311,17,1,DURING
4138,853156206,1.184402332,5200,46,1,DURING
5509,441759107,0.286557377,5940,61,1,DURING
5844,527016109,0.019144863,2330,64,1,DURING
3468,872424106,0.1496,1311,38,1,DURING
1400,568695209,0.121832359,1311,16,1,DURING
1308,568695209,0.307996051,1311,15,1,DURING
1216,568695209,0.620655412,1311,14,1,DURING
5478,527016109,0.039344262,2330,60,1,DURING
5569,527016109,0.085245902,2330,61,1,DURING
7425,36155Q109,1.162952646,7830,82,1,DURING
4929,229070107,0.301171606,2320,54,1,DURING
3377,872424106,0.302175665,1311,37,1,DURING
1826,G6359F103,1.277881041,1381,20,1,DURING
1126,568695209,1.130653266,1311,13,1,DURING
5113,428291108,3.040540541,2821,56,1,DURING
5021,428291108,3.821331522,2821,55,1,DURING
5386,527016109,0.019815059,2330,59,1,DURING
3956,536257108,0.416296296,5945,44,2,DURING
5233,302723101,1.548833819,5331,58,1,DURING
181,212072102,4.001103753,3312,2,1,DURING
1734,G6359F103,0.822368421,1381,19,1,DURING
7030,482434206,0.827316486,1311,77,1,DURING
4838,229070107,0.432825485,2320,53,1,DURING
273,212072102,2.116402116,3312,3,1,DURING
10682,129915203,0.789473684,1531,117,1,DURING
1034,568695209,1.532175689,1311,12,1,DURING
820,536257108,3.092783505,5945,9,1,DURING
2099,35241Q107,2.182904412,3440,23,1,DURING
1734,873452304,1.292293233,3730,19,1,DURING
5294,527016109,0.271753681,2330,58,1,DURING
7121,482434206,0.818939845,1311,78,1,DURING
2191,35241Q107,1.826484018,3440,24,1,DURING
1734,35241Q107,1.35056391,3440,19,1,DURING
2281,35241Q107,2.511415525,3440,25,1,DURING
942,568695209,1.793032787,1311,11,1,DURING
5203,527016109,0.168918919,2330,57,1,DURING
90,212072102,3.035320088,3312,1,1,DURING
1642,G6359F103,1.30952381,1381,18,1,DURING
2372,35241Q107,2.835753176,3440,26,1,DURING
1826,35241Q107,1.916356877,3440,20,1,DURING
3407,747275105,0.517660044,7812,38,1,DURING
850,568695209,1.915219612,1311,10,1,DURING
2007,35241Q107,2.654662973,3440,22,1,DURING
6117,047620109,2.109375,1600,67,1,DURING
2464,35241Q107,2.787689563,3440,27,1,DURING
1642,35241Q107,1.666666667,3440,18,1,DURING
1916,35241Q107,3.020446097,3440,21,1,DURING
1551,G6359F103,1.68756027,1381,17,1,DURING
4383,794004200,6.776034237,2320,48,1,DURING
4748,428291108,2.770083102,2821,52,1,DURING
4838,428291108,2.423822715,2821,53,1,DURING
7213,482434206,1.277745327,1311,79,1,DURING
5417,441759107,0.371202114,5940,60,1,DURING
911,536257108,5.490296221,5945,10,1,DURING
4564,794004200,6.900212314,2320,50,1,DURING
4929,428291108,2.067539628,2821,54,1,DURING
1551,35241Q107,1.808100289,3440,17,1,DURING
5325,441759107,0.751503006,5940,59,1,DURING
5144,302723101,1.182432432,5331,57,1,DURING
1095,536257108,4.020100503,5945,12,1,DURING
2556,35241Q107,2.202643172,3440,28,1,DURING
10227,21036U206,0.033566226,3080,112,1,DURING
1216,536257108,3.040714995,5945,14,1,DURING
1461,G6359F103,1.084860174,1381,16,1,DURING
4199,635570500,0.591836735,5412,46,1,DURING
3652,125185108,0.264819092,3312,40,1,DURING
1461,35241Q107,1.325940212,3440,16,1,DURING
4108,635570500,0.413235294,5412,45,1,DURING
5113,527016109,0.464189189,2330,56,1,DURING
730,536257108,2.706185567,5945,8,1,DURING
4017,635570500,0.275735294,5412,44,1,DURING
4291,635570500,0.356633381,5412,47,1,DURING
2647,35241Q107,3.193832599,3440,29,1,DURING
1369,G6359F103,1.583820663,1381,15,1,DURING
1492,536257108,4.158148505,5945,17,1,DURING
1369,35241Q107,1.82748538,3440,15,1,DURING
4017,794004200,2.297794118,2320,44,1,DURING
4473,794004200,6.15192582,2320,49,1,DURING
7305,482434206,2.356438515,1311,80,1,DURING
5233,441759107,0.502008032,5940,58,1,DURING
1003,536257108,4.659856997,5945,11,1,DURING
1277,G6359F103,2.234359484,1381,14,1,DURING
1095,35241Q107,3.51758794,3440,12,1,DURING
1581,536257108,4.761904762,5945,18,1,DURING
2556,981902109,0.577100646,3942,28,1,DURING
3833,023426703,0.21175584,3420,42,1,DURING
5021,229070107,0.202216066,2320,55,1,DURING
2738,35241Q107,2.826086957,3440,30,1,DURING
1673,536257108,5.104463438,5945,19,1,DURING
1186,G6359F103,2.638190955,1381,13,1,DURING
1186,35241Q107,3.51758794,3440,13,1,DURING
1308,536257108,4.009871668,5945,15,1,DURING
1034,023006109,1.276813075,1311,12,1,DURING
1003,35241Q107,3.702757916,3440,11,1,DURING
1095,G6359F103,1.75879397,1381,12,1,DURING
2830,35241Q107,3.164806867,3440,31,1,DURING
4414,536257108,0.231746032,5945,49,2,DURING
820,35241Q107,3.221649485,3440,9,1,DURING
911,35241Q107,3.575076609,3440,10,1,DURING
4960,470737107,0.278463649,5331,55,1,DURING
730,35241Q107,1.996907216,3440,8,1,DURING
2922,35241Q107,2.912711864,3440,32,1,DURING
3742,023426703,0.240184758,3420,41,1,DURING
5052,470737107,0.274324324,5331,56,1,DURING
3012,35241Q107,3.919491525,3440,33,1,DURING
4473,281067306,0.22253923,1311,49,1,DURING
1277,35241Q107,2.482621648,3440,14,1,DURING
4595,470737107,0.880902044,5331,51,1,DURING
3560,023426703,0.291375291,3420,39,1,DURING
5144,441759107,0.633108108,5940,57,1,DURING
4779,470737107,0.519390582,5331,53,1,DURING
3652,794004200,1.250962279,2320,40,1,DURING
5144,590436101,1.013513514,5651,57,1,DURING
4868,470737107,0.430737422,5331,54,1,DURING
1126,023006109,0.965783664,1311,13,1,DURING
1400,536257108,5.238791423,5945,16,1,DURING
638,35241Q107,2.116402116,3440,7,1,DURING
942,023006109,2.177254098,1311,11,1,DURING
850,023006109,1.149131767,1311,10,1,DURING
1126,404269201,2.386934673,5331,13,1,DURING
4383,281067306,0.22253923,1311,48,1,DURING
942,404269201,5.763319672,5331,11,1,DURING
6390,373654102,0.125946817,4812,70,1,DURING
3468,023426703,0.2496,3420,38,1,DURING
850,404269201,5.107252298,5331,10,1,DURING
4687,470737107,0.435236769,5331,52,1,DURING
1034,404269201,2.936670072,5331,12,1,DURING
3287,889039103,3.223207091,3730,36,1,DURING
6299,69912K206,3.35308796,2670,69,1,DURING
6664,69912K206,1.533742331,2670,73,1,DURING
761,404269201,5.154639175,5331,9,1,DURING
3742,598130102,2.983063895,4512,41,1,DURING
6209,047620109,1.462765957,1600,68,1,DURING
6390,69912K206,1.899813896,2670,70,1,DURING
6574,69912K206,1.303680982,2670,72,1,DURING
6482,69912K206,2.003699137,2670,71,1,DURING
5021,527016109,1.868206522,2330,55,1,DURING
942,972218101,12.93545082,2011,11,1,DURING
1034,972218101,8.5546476,2011,12,1,DURING
3195,889039103,5.519215045,3730,35,1,DURING
761,023006109,1.932989691,1311,9,1,DURING
4929,527016109,1.72294969,2330,54,1,DURING
1126,972218101,10.1758794,2011,13,1,DURING
6755,69912K206,0.490370899,2670,74,1,DURING
4838,527016109,2.510387812,2330,53,1,DURING
4077,269803102,1.838235294,3714,45,2,DURING
3012,889039103,1.694915254,3730,33,1,DURING
5052,590436101,0.849184783,5651,56,1,DURING
3742,125185108,0.482339956,3312,41,1,DURING
3560,889039103,3.399378399,3730,39,1,DURING
4108,349841304,0.045588235,8300,45,1,DURING
3226,105423404,1.034216336,4512,36,1,DURING
4748,527016109,2.250692521,2330,52,1,DURING
3803,269803102,1.883948757,3714,42,2,DURING
3103,889039103,2.712854758,3730,34,1,DURING
4169,269803102,1.639941691,3714,46,2,DURING
3895,269803102,1.121076233,3714,43,2,DURING
850,972218101,9.320735444,2011,10,1,DURING
3468,889039103,4.3,3730,38,1,DURING
3986,269803102,0.925925926,3714,44,2,DURING
3377,889039103,3.726833199,3730,37,1,DURING
4261,269803102,1.722262509,3714,47,2,DURING
4960,590436101,1.28600823,5651,55,1,DURING
4442,269803102,1.515691869,3714,49,2,DURING
4352,269803102,1.615218952,3714,48,2,DURING
10682,98416J118,0.329171554,3550,117,1,DURING
4534,269803102,2.123142251,3714,50,2,DURING
3833,598130102,3.042328042,4512,42,1,DURING
4868,590436101,1.550654721,5651,54,1,DURING
3833,344822101,1.507159005,2013,42,1,DURING
4779,590436101,2.164127424,5651,53,1,DURING
3711,269803102,1.443418014,3714,41,2,DURING
3742,344822101,1.491147036,2013,41,1,DURING
3652,344822101,0.505003849,2013,40,1,DURING
2922,889039103,1.694915254,3730,32,1,DURING
4017,349841304,0.022794118,8300,44,1,DURING
2830,889039103,2.038626609,3730,31,1,DURING
3195,026496208,0.201450443,8062,35,1,DURING
2647,889039103,1.651982379,3730,29,1,DURING
3925,349841304,0.06962963,8300,43,1,DURING
1095,761406107,11.4321608,3350,12,1,DURING
730,761406107,6.18556701,3350,8,1,DURING
3560,344822101,0.67987568,2013,39,1,DURING
3833,349841304,0.070836473,8300,42,1,DURING
2556,019645506,0.991189427,1381,28,1,DURING
2738,889039103,2.391304348,3730,30,1,DURING
3742,349841304,0.096227868,8300,41,1,DURING
2556,889039103,1.762114537,3730,28,1,DURING
2464,889039103,4.237288136,3730,27,1,DURING
4383,494521305,0.530785563,8351,48,1,DURING
1826,873452304,0.75464684,3730,20,1,DURING
1916,873452304,0.813197026,3730,21,1,DURING
2007,873452304,1.385041551,3730,22,1,DURING
2099,873452304,1.378676471,3730,23,1,DURING
2191,873452304,1.255707763,3730,24,1,DURING
2281,873452304,1.02739726,3730,25,1,DURING
2372,873452304,0.907441016,3730,26,1,DURING
820,761406107,8.118556701,3350,9,1,DURING
3468,344822101,1.1,2013,38,1,DURING
1461,761406107,10.84860174,3350,16,1,DURING
3377,344822101,0.855761483,2013,37,1,DURING
1551,761406107,11.81292189,3350,17,1,DURING
1003,761406107,12.64044944,3350,11,1,DURING
3103,026496208,0.313021703,8062,34,1,DURING
4017,872424106,0.045588235,1311,44,1,DURING
1277,761406107,12.41310824,3350,14,1,DURING
1369,761406107,9.868421053,3350,15,1,DURING
911,761406107,11.74668029,3350,10,1,DURING
1642,761406107,11.30952381,3350,18,1,DURING
1186,761406107,12.06030151,3350,13,1,DURING
820,882445109,1.507537688,1311,9,1,DURING
5964,104499207,0.421472393,5331,66,2,DURING
5964,280875303,0.29721166,5600,66,1,DURING
5875,104499207,0.638162093,5331,65,2,DURING
4473,911920106,0.802425107,1531,49,1,DURING
4383,911920106,0.534950071,1531,48,1,DURING
2007,89299Y009,4.039704524,3910,22,1,DURING
2099,89299Y009,3.102022059,3910,23,1,DURING
2191,89299Y009,2.168949772,3910,24,1,DURING
2281,89299Y009,2.511415525,3910,25,1,DURING
2372,89299Y009,1.92831216,3910,26,1,DURING
2464,89299Y009,0.535238095,3910,27,1,AFTER
2922,026496208,0.423728814,8062,32,1,DURING
6056,280875303,0.157629256,5600,67,1,DURING
7943,410315105,1.180089485,3330,87,1,DURING
3012,026496208,0.31779661,8062,33,1,DURING
4838,398189100,1.081717452,7990,53,2,DURING
5875,280875303,1.196553925,5600,65,1,DURING
8125,410315105,1.139521957,3330,89,1,DURING
4564,93369N109,0.304317549,7372,50,1,DURING
2830,026496208,0.696995708,8062,31,1,DURING
2738,026496208,0.597391304,8062,30,1,DURING
2556,026496208,0.550660793,8062,28,1,DURING
7851,410315105,0.443073472,3330,86,1,DURING
2647,026496208,0.715418502,8062,29,1,DURING
7305,143436400,0.193146067,7830,80,1,DURING
7851,45031T872,0.03257329,4813,86,1,DURING
3925,911920106,0.208148148,1531,43,1,DURING
5691,104499207,0.732899023,5331,63,2,DURING
4017,911920106,0.229411765,1531,44,1,DURING
4626,269803102,2.433401639,3714,51,2,DURING
2922,958043408,0.238135593,1389,32,1,DURING
4291,911920106,0.538406317,1531,47,1,DURING
4108,911920106,1.102941176,1531,45,1,DURING
5783,280875303,0.642260758,5600,64,1,DURING
3833,911920106,0.235116805,1531,42,1,DURING
2830,958043408,0.241201717,1389,31,1,DURING
8035,410315105,1.361867704,3330,88,1,DURING
4199,911920106,0.911078717,1531,46,1,DURING
7578,410315105,0.936435868,3330,83,1,DURING
2738,958043408,0.488695652,1389,30,1,DURING
4473,93369N109,0.312410842,7372,49,1,DURING
1308,625440102,2.591312932,5040,15,1,DURING
7213,143436400,0.401577103,7830,79,1,DURING
5691,280875303,1.140065147,5600,63,1,DURING
5599,104499207,1.223890339,5331,62,2,DURING
2647,958043408,0.550660793,1389,29,1,DURING
2007,847807104,2.539242844,7812,22,1,DURING
2099,847807104,2.872242647,7812,23,1,DURING
7486,410315105,1.105354059,3330,82,1,DURING
5599,280875303,1.958224543,5600,62,1,DURING
2464,026496208,1.561106155,8062,27,1,DURING
5783,104499207,0.481695568,5331,64,2,DURING
5509,358321206,0.232342007,5731,61,1,DURING
5509,280875303,1.06557377,5600,61,1,DURING
6025,573913100,1.505069708,2750,66,1,DURING
3560,459004404,0.048951049,1531,39,1,DURING
3652,459004404,0.028810409,1531,40,1,DURING
3833,741917108,0.565184627,7011,42,1,DURING
4108,741917108,0.252941176,7011,45,1,DURING
5934,573913100,1.356094448,2750,65,1,DURING
7395,410315105,0.806264501,3330,81,1,DURING
5509,104499207,1.06557377,5331,61,2,DURING
6390,386532402,0.11662531,5411,70,1,DURING
4383,62944T105,0.356633381,1531,48,1,DURING
2464,832110100,7.917038359,2890,27,1,DURING
3683,894688100,0.192455735,2421,41,1,DURING
3772,894688100,1.036171816,2421,42,1,DURING
3864,894688100,0.840807175,2421,43,1,DURING
3956,894688100,0.508888889,2421,44,1,DURING
4048,894688100,0.919117647,2421,45,1,DURING
4138,894688100,1.002186589,2421,46,1,DURING
4230,894688100,0.725163162,2421,47,1,DURING
4322,894688100,0.628140704,2421,48,1,DURING
7305,410315105,0.435034803,3330,80,1,DURING
1916,847807104,2.323420074,7812,21,1,DURING
5844,573913100,1.116783663,2750,64,1,DURING
7578,222814204,0.207150965,4813,83,1,DURING
7670,410315105,0.865168539,3330,84,1,DURING
7760,410315105,0.5,3330,85,1,DURING
3468,553100108,0.028810409,1731,38,1,DURING
2372,832110100,7.486388385,2890,26,1,DURING
10317,84649R200,0.060131761,3674,113,1,DURING
4261,686285503,0.71787509,7812,47,1,DURING
2922,G3930E101,0.26440678,1381,32,1,DURING
1826,847807104,2.207249071,7812,20,1,DURING
4169,686285503,1.366618076,7812,46,1,DURING
2191,832110100,4.109589041,2890,24,1,DURING
2281,832110100,4.337899543,2890,25,1,DURING
4383,93369N109,0.267475036,7372,48,1,DURING
3772,431692102,1.036171816,5331,42,1,DURING
4048,431692102,0.643382353,5331,45,1,DURING
4077,686285503,2.113970588,7812,45,1,DURING
4564,542290408,1.238499646,3241,50,1,DURING
4656,542290408,1.131615599,3241,51,1,DURING
4138,431692102,1.002186589,5331,46,1,DURING
4748,542290408,1.385041551,3241,52,1,DURING
4383,20557T101,4.10128388,7372,48,1,DURING
4230,431692102,0.725163162,5331,47,1,DURING
4291,368145108,2.692031587,2650,47,1,DURING
3468,867071102,0.455539359,2390,38,1,DURING
3864,431692102,1.214499253,5331,43,1,DURING
4199,542290408,2.459912536,3241,46,1,DURING
4414,431692102,0.668330956,5331,49,1,DURING
4230,172585101,0.232432432,5412,47,1,DURING
4473,20557T101,3.477175464,7372,49,1,DURING
5325,104499207,1.169004676,5331,59,2,DURING
4108,542290408,3.125,3241,45,1,DURING
4291,20557T101,4.486719311,7372,47,1,DURING
4473,542290408,1.337375178,3241,49,1,DURING
4291,542290408,2.153625269,3241,47,1,DURING
4595,431692102,0.21987315,5331,51,1,DURING
5875,128787108,1.037013401,5331,65,1,DURING
1734,847807104,2.114661654,7812,19,1,DURING
4017,542290408,2.573529412,3241,44,1,DURING
4503,431692102,0.442321302,5331,50,1,DURING
3925,542290408,2.777777778,3241,43,1,DURING
4322,431692102,0.336683417,5331,48,1,DURING
4383,542290408,1.961483595,3241,48,1,DURING
2099,832110100,2.297794118,2890,23,1,DURING
6755,817587108,0.229217604,5399,74,1,DURING
3956,431692102,0.740740741,5331,44,1,DURING
5417,104499207,1.07331572,5331,60,2,DURING
1642,847807104,1.904761905,7812,18,1,DURING
5964,128787108,1.029784537,5331,66,1,DURING
3652,542290408,2.309468822,3241,40,1,DURING
3195,867071102,0.408830744,2390,35,1,DURING
4748,90341W108,0.995152355,4512,52,1,DURING
3287,867071102,0.226430298,2390,36,1,DURING
3833,542290408,4.050489827,3241,42,1,DURING
4138,172585101,0.295918367,5412,46,1,DURING
4656,90341W108,0.435236769,4512,51,1,DURING
3742,542290408,3.079291763,3241,41,1,DURING
2830,867071102,1.931330472,2390,31,1,DURING
4291,93369N109,0.313711414,7372,47,1,DURING
4564,90341W108,0.64118896,4512,50,1,DURING
4473,90341W108,0.356633381,4512,49,1,DURING
4383,90341W108,0.133380884,4512,48,1,DURING
3377,867071102,0.377921031,2390,37,1,DURING
2007,832110100,3.347183749,2890,22,1,DURING
4838,90341W108,1.666204986,4512,53,1,DURING
4929,90341W108,2.584424535,4512,54,1,DURING
1551,299209106,2.169720347,5211,17,1,DURING
4291,90341W108,0.291457286,4512,47,1,DURING
1551,847807104,2.169720347,7812,17,1,DURING
5509,128787108,2.131147541,5331,61,1,DURING
1916,832110100,2.091078067,2890,21,1,DURING
4048,172585101,0.597794118,5412,45,1,DURING
5691,128787108,1.302931596,5331,63,1,DURING
4199,90341W108,0.250728863,4512,46,1,DURING
1461,847807104,0.964320154,7812,16,1,DURING
6056,128787108,0.913779831,5331,67,1,DURING
2099,862111200,1.953125,3572,23,1,DURING
2281,862111200,3.767123288,3572,25,1,DURING
2191,862111200,3.196347032,3572,24,1,DURING
4017,90341W108,0.758088235,4512,44,1,DURING
2007,862111200,3.578024007,3572,22,1,DURING
4473,62944T105,0.490014265,1531,49,1,DURING
3956,172585101,0.648148148,5412,44,1,DURING
5599,128787108,2.610966057,5331,62,1,DURING
2191,410315105,7.077625571,3330,24,2,DURING
4108,90341W108,0.321323529,4512,45,1,DURING
1916,862111200,3.833643123,3572,21,1,DURING
5783,128787108,1.123956326,5331,64,1,DURING
3864,172585101,0.514200299,5412,43,1,DURING
4564,62944T105,0.261142061,1531,50,1,DURING
1826,862111200,1.626394052,3572,20,1,DURING
3925,90341W108,1.666666667,4512,43,1,DURING
2281,410315105,6.506849315,3330,25,2,DURING
6664,817587108,0.143803681,5399,73,1,DURING
3772,172585101,0.84777694,5412,42,1,DURING
1734,862111200,1.879699248,3572,19,1,DURING
1734,299209106,1.793598234,5211,19,1,DURING
2372,410315105,6.692377495,3330,26,2,DURING
2556,410315105,5.947136564,3330,28,2,DURING
1642,862111200,2.142857143,3572,18,1,DURING
2464,410315105,8.809099019,3330,27,2,DURING
3833,90341W108,1.883948757,4512,42,1,DURING
1095,21099Y004,4.020100503,4512,12,1,DURING
2647,410315105,8.810572687,3330,29,2,DURING
1551,862111200,3.013500482,3572,17,1,DURING
1186,21099Y004,5.778894472,4512,13,1,DURING
5417,128787108,3.21994716,5331,60,1,DURING
1461,862111200,2.169720347,3572,16,1,DURING
4230,030789507,0.356633381,5331,47,1,DURING
1369,847807104,1.949317739,7812,15,1,DURING
2738,410315105,12.39130435,3330,30,2,DURING
1277,21099Y004,6.330685204,4512,14,1,DURING
4291,62944T105,0.448671931,1531,47,1,DURING
6878,481165108,0.646551724,3532,76,1,DURING
4199,62944T105,0.409620991,1531,46,1,DURING
1826,410315105,7.667286245,3330,20,2,DURING
1277,847807104,1.986097319,7812,14,1,DURING
2007,410315105,9.233610342,3330,22,2,DURING
1916,410315105,10.92007435,3330,21,2,DURING
2099,410315105,7.697610294,3330,23,2,DURING
4138,030789507,0.409620991,5331,46,1,DURING
3683,172585101,0.481139338,5412,41,1,DURING
1734,410315105,7.988721805,3330,19,2,DURING
1369,21099Y004,6.335282651,4512,15,1,DURING
4048,030789507,0.367647059,5331,45,1,DURING
1003,21099Y004,3.192032686,4512,11,1,DURING
2830,410315105,16.63090129,3330,31,2,DURING
3591,172585101,0.485625486,5412,40,1,DURING
1461,21099Y004,8.076181292,4512,16,1,DURING
