7030,019411107,38.43742479,3540,77,1,BEFORE
8216,055607105,93.43010966,3470,90,1,BEFORE
2495,105423404,43.74041035,4512,28,1,BEFORE
2587,105423404,33.9188326,4512,29,1,BEFORE
6209,22161G103,172.2396288,1311,68,1,BEFORE
10500,129915203,104.9555966,1531,115,1,BEFORE
8035,233162502,180.1321645,3672,88,1,BEFORE
4138,919902106,144.7338149,5331,46,1,BEFORE
9586,901167106,54.06277916,5731,105,1,BEFORE
6482,20452C104,73.96963115,8741,71,1,BEFORE
10317,279862106,109.5098416,1311,113,1,BEFORE
9162,409900107,71.77998972,5940,101,1,BEFORE
6755,297862104,1645.669468,5961,74,1,BEFORE
6482,896925203,96.64026695,4213,71,1,BEFORE
1826,89299Y009,131.010539,3910,20,1,BEFORE
7030,63845P101,95.85010075,5990,77,1,BEFORE
6999,894859107,69.36232702,5200,77,1,BEFORE
6908,894859107,67.45015152,5200,76,1,BEFORE
7091,894859107,70.90381633,5200,78,1,BEFORE
9312,901167106,111.5822435,5731,102,1,BEFORE
6148,23380G106,144.9655,3533,68,1,BEFORE
6390,896925203,104.6157382,4213,70,1,BEFORE
9861,553166109,43.58271579,3577,108,1,BEFORE
3377,459004404,106.7115955,1531,37,1,BEFORE
6664,896925203,101.8632362,4213,73,1,BEFORE
6390,20452C104,93.45793269,8741,70,1,BEFORE
6574,641881107,146.5455752,8051,72,1,BEFORE
2677,105423404,74.99532609,4512,30,1,BEFORE
9404,901167106,85.85797798,5731,103,1,BEFORE
6574,22161G103,160.7030675,1311,72,1,BEFORE
6755,372282103,78.16390208,3577,74,1,BEFORE
9527,820013100,65.06137506,5940,105,1,BEFORE
5113,434149100,149.791627,3949,56,1,BEFORE
9496,45772G105,230.0828832,4899,104,1,BEFORE
6209,120084108,118.2409414,4213,68,1,BEFORE
7152,469834105,66.92904337,5311,79,1,BEFORE
7578,91972C106,69.62903366,5099,83,1,BEFORE
6574,896925203,102.6302883,4213,72,1,BEFORE
6299,896925203,107.2738022,4213,69,1,BEFORE
2830,459004404,88.23856223,1531,31,1,BEFORE
7578,45255G101,343.6554222,8071,83,1,BEFORE
6939,63845P101,104.4701735,5990,76,1,BEFORE
3195,234050102,123.266251,7373,35,1,BEFORE
10408,129915203,105.8034674,1531,114,1,BEFORE
7670,45255G101,430.1288371,8071,84,1,BEFORE
7121,893878108,59.91596456,5010,78,1,BEFORE
1916,229241104,339.6978364,1311,21,1,BEFORE
6664,372282103,77.55368098,3577,73,1,BEFORE
6847,598126100,75.27421212,4512,75,1,BEFORE
6664,641881107,81.68328834,8051,73,1,BEFORE
7943,055607105,78.74652573,3470,87,1,BEFORE
6390,669935108,83.08747053,3861,70,1,BEFORE
6939,893878108,64.91533153,5010,76,1,BEFORE
5844,635812209,100.432305,1311,64,1,BEFORE
5386,047620109,60.95095773,1600,59,1,BEFORE
1461,948462106,151.0989595,3714,16,1,BEFORE
10317,129915203,102.3741517,1531,113,1,BEFORE
6209,896925203,110.5963244,4213,68,1,BEFORE
7943,419879101,48.4636689,4512,87,1,BEFORE
7121,45950T101,520.9473615,3357,78,1,BEFORE
7030,893878108,59.94199278,5010,77,1,BEFORE
6452,866881105,81.33534288,5731,71,1,BEFORE
5569,047620109,72.47003279,1600,61,1,BEFORE
6299,22161G103,184.8702433,1311,69,1,BEFORE
6847,893878108,61.78975758,5010,75,1,BEFORE
8886,409900107,79.17748289,5940,98,1,BEFORE
6087,866881105,56.14431967,5731,67,1,BEFORE
6755,893878108,70.38434474,5010,74,1,BEFORE
365,882445109,188.5599278,1311,4,1,AFTER
4748,584951107,136.2148546,5411,52,1,BEFORE
8035,055607105,84.79158699,3470,88,1,BEFORE
59,261528301,246.4176258,3533,1,1,BEFORE
7060,469834105,69.63322418,5311,78,1,BEFORE
8125,055607105,81.56839188,3470,89,1,BEFORE
9221,901167106,127.8857172,5731,101,1,BEFORE
4595,919902106,75.31501057,5331,51,1,BEFORE
6268,866881105,70.89704803,5731,69,1,BEFORE
5934,635812209,138.0201206,1311,65,1,BEFORE
6299,635812209,181.1363518,1311,69,1,BEFORE
3591,894688100,104.5342191,2421,40,1,BEFORE
10135,04648X107,127.1147578,3559,111,1,BEFORE
7213,893878108,54.00997879,5010,79,1,BEFORE
1551,716769203,138.1511572,3537,17,1,BEFORE
10043,553166109,43.80606371,3577,110,1,BEFORE
7851,055607105,75.34302524,3470,86,1,BEFORE
6360,866881105,71.85359801,5731,70,1,BEFORE
3377,925492100,154.3564666,7822,37,1,BEFORE
10043,981579105,-33.41525974,4899,110,1,BEFORE
6574,63845P101,154.2569785,5990,72,1,BEFORE
6970,469834105,66.32832852,5311,77,1,BEFORE
6117,896925203,104.4801213,4213,67,1,BEFORE
6664,63845P101,158.7100169,5990,73,1,BEFORE
7336,140777103,78.97607309,3620,81,1,BEFORE
6209,20452C104,143.5870736,8741,68,1,BEFORE
6574,372282103,84.99444908,3577,72,1,BEFORE
1308,216245100,101.4884531,5331,15,1,BEFORE
730,719151102,105.3108247,3312,8,1,BEFORE
7395,92335X100,195.1372358,4813,81,1,BEFORE
8521,306075102,120.5637689,2590,94,1,BEFORE
820,719151102,113.3688144,3312,9,1,BEFORE
8431,306075102,117.0027218,2590,93,1,BEFORE
2738,234050102,164.0782391,7373,30,1,BEFORE
2069,241209105,160.6834401,7812,23,1,BEFORE
6299,669935108,82.77350593,3861,69,1,BEFORE
8035,419879101,38.78763758,4512,88,1,BEFORE
7244,140777103,82.94538551,3620,80,1,BEFORE
4838,584951107,123.5948753,5411,53,1,BEFORE
10227,129915203,113.6348057,1531,112,1,BEFORE
3134,747275105,242.4639004,7812,35,1,BEFORE
6908,02553G101,95.86780036,7600,76,1,BEFORE
9496,901167106,62.74478068,5731,104,1,BEFORE
3103,234050102,117.7259541,7373,34,1,BEFORE
6390,505606103,77.01799007,3312,70,1,BEFORE
2738,459004404,105.0545,1531,30,1,BEFORE
2830,234050102,123.7905579,7373,31,1,BEFORE
6209,756285102,158.9806613,5093,68,1,BEFORE
6574,694327107,566.0338942,4813,72,1,BEFORE
1642,716769203,132.8157143,3537,18,1,BEFORE
8339,306075102,118.3100977,2590,92,1,BEFORE
8947,901167106,60.7985782,5731,98,1,BEFORE
6755,896925203,113.9404211,4213,74,1,BEFORE
4230,919902106,128.8770508,5331,47,1,BEFORE
8978,409900107,99.19779296,5940,99,1,BEFORE
6209,794004200,103.0394573,2320,68,2,BEFORE
3377,234050102,100.0630817,7373,37,1,BEFORE
6725,262175102,140.8149832,5912,74,1,BEFORE
8766,410315105,108.844918,3330,96,3,BEFORE
5660,047620109,85.15808355,1600,62,1,BEFORE
638,719151102,133.6867725,3312,7,1,BEFORE
7486,G80550109,92.65704606,1311,82,1,BEFORE
7517,469834105,89.69655172,5311,83,1,BEFORE
2587,141602300,153.322467,5013,29,1,BEFORE
2647,553100108,99.85903084,1731,29,1,BEFORE
9039,901167106,79.00406105,5731,99,1,BEFORE
2953,894688100,127.4298729,2421,33,1,BEFORE
4414,919902106,97.18133738,5331,49,1,BEFORE
7305,85569E103,166.9393852,7370,80,1,BEFORE
2922,459004404,102.3942593,1531,32,1,BEFORE
6390,22161G103,167.6676489,1311,70,1,BEFORE
9677,87311M102,219.1886151,1311,106,1,BEFORE
9070,409900107,94.92938438,5940,100,1,BEFORE
6299,20452C104,111.6182651,8741,69,1,BEFORE
4048,853156206,127.1525257,5200,45,1,BEFORE
6117,22161G103,197.6626563,1311,67,1,BEFORE
6482,372282103,84.20302867,3577,71,1,BEFORE
7152,140777103,93.62156447,3620,79,1,BEFORE
6299,756285102,167.0566962,5093,69,1,BEFORE
6299,794004200,99.17981909,2320,69,2,BEFORE
455,882445109,130.4845258,1311,5,1,AFTER
2830,344822101,124.3886266,2013,31,1,BEFORE
7213,45950T101,326.6174708,3357,79,1,BEFORE
6574,038213104,196.3937883,3679,72,1,BEFORE
